tenure,monthly_charges,total_charges,senior_citizen,churn
28,100.35,2799.00,f,f
18,85.60,1601.50,f,f
2,45.25,85.50,f,t
59,106.15,6256.20,f,f
22,51.10,1232.90,f,f
1,19.90,19.90,f,f
72,25.70,1937.40,t,f
14,74.30,1096.25,t,t
50,99.40,5059.75,f,f
48,69.70,3023.65,f,f
49,98.35,4889.20,f,f
28,85.45,2289.90,f,f
68,95.90,6503.20,t,f
13,100.75,1313.25,f,f
11,89.20,990.30,f,f
3,74.10,228.00,f,t
57,100.60,5746.15,t,t
3,75.00,209.10,f,t
72,25.75,1864.20,f,f
70,84.10,5979.70,f,f
49,79.30,3902.45,f,f
67,107.05,7142.50,t,f
46,20.05,902.00,f,f
64,70.20,4481.00,t,t
37,19.50,805.20,f,f
2,70.75,154.85,t,t
13,45.30,528.45,t,f
72,115.15,8349.70,f,f
68,72.95,4953.25,f,f
15,19.65,332.65,f,f
24,19.55,470.20,f,f
24,89.55,2259.35,f,f
27,50.35,1411.35,f,f
12,50.25,593.75,f,t
71,87.25,6328.70,f,f
67,20.80,1411.90,f,f
63,109.25,6841.40,f,f
1,20.35,20.35,f,f
4,55.90,238.50,f,f
40,79.20,3233.85,t,t
12,96.00,1062.10,f,t
52,79.20,4016.30,f,f
10,24.00,226.55,f,f
68,101.35,7110.75,f,f
54,100.10,5440.90,f,t
4,56.50,235.10,f,t
52,35.45,1958.95,f,f
1,85.00,85.00,t,t
70,79.40,5528.90,f,f
43,35.20,1463.70,f,f
52,19.65,1025.05,f,f
12,49.85,552.10,f,f
56,68.75,3815.40,f,f
0,61.90,0.00,f,f
42,79.90,3313.40,f,f
22,89.75,1938.90,t,f
51,59.30,3014.65,f,t
27,19.40,460.25,f,f
51,93.65,4839.15,t,f
4,49.40,184.40,f,t
1,19.90,19.90,f,f
35,55.00,2010.55,f,t
71,72.90,5139.65,t,f
1,69.20,69.20,f,t
69,25.60,1673.40,f,f
14,19.75,309.35,f,f
57,55.70,3171.60,f,f
72,117.50,8670.10,f,f
48,19.85,916.00,f,f
4,78.90,299.75,f,f
31,20.65,702.05,f,f
38,62.30,2354.80,f,t
37,92.50,3473.40,t,t
1,19.65,19.65,f,f
57,79.75,4438.20,t,f
62,79.95,4819.75,t,f
3,29.90,92.25,f,f
72,19.75,1567.00,f,f
29,45.00,1242.45,f,f
13,44.80,559.20,f,f
3,69.65,220.10,f,t
11,51.10,531.15,f,f
21,53.15,1183.20,f,f
19,24.70,465.85,f,f
61,111.60,6876.05,f,t
11,48.55,501.00,f,t
35,109.95,3782.40,f,f
25,20.80,460.20,f,f
1,20.20,20.20,f,t
67,25.60,1790.35,f,f
19,39.65,733.35,f,t
56,24.90,1334.00,f,t
72,108.40,7767.25,f,f
43,19.55,876.15,f,f
55,85.10,4600.95,f,f
2,56.70,113.55,f,t
27,69.05,1793.25,f,f
13,70.15,886.70,f,f
70,111.15,7737.55,f,f
14,105.95,1348.90,f,t
19,89.35,1686.85,f,f
20,89.10,1879.25,f,f
43,91.25,4013.80,f,f
5,90.35,434.50,f,f
70,105.55,7195.35,t,f
40,19.10,780.10,f,f
6,20.40,107.60,f,f
39,100.45,3801.70,f,f
4,74.95,308.70,t,t
15,29.70,438.25,f,t
1,50.35,50.35,f,t
45,85.70,3778.10,t,f
64,47.85,3147.50,f,t
57,94.00,5438.95,t,f
72,69.85,5102.35,f,f
1,70.30,70.30,f,t
72,25.85,1872.20,f,f
3,71.10,213.35,f,f
55,98.80,5617.75,t,t
59,93.35,5386.50,f,f
18,99.85,1776.95,f,t
32,80.30,2483.05,t,t
4,50.55,235.65,f,f
66,80.45,5224.35,t,t
27,81.30,2272.80,f,f
4,20.70,83.75,f,f
60,79.05,4663.40,f,f
8,19.05,201.70,f,f
8,19.60,125.00,f,f
35,20.20,684.40,f,f
7,86.80,620.35,f,t
53,20.90,1146.05,f,f
18,103.60,1806.35,t,f
15,38.80,603.00,f,f
67,88.40,5798.30,f,f
6,84.20,519.15,t,t
6,79.70,497.60,t,f
13,99.00,1301.70,f,t
11,100.75,1129.75,f,t
1,19.30,19.30,f,f
5,55.75,266.95,f,f
13,19.95,257.00,f,f
9,91.75,865.80,f,t
29,89.65,2623.65,f,f
1,45.85,45.85,t,f
1,79.55,79.55,f,t
18,55.95,1082.80,f,f
2,69.00,147.80,f,f
30,83.55,2570.20,f,f
66,65.70,4378.90,f,f
38,94.90,3616.25,f,f
44,61.90,2924.05,f,f
54,111.10,6014.85,f,t
2,20.00,32.70,f,f
42,67.70,2882.25,f,f
58,25.15,1509.90,f,f
58,92.85,5305.05,f,f
25,89.10,2368.40,f,t
71,111.30,7985.90,f,f
37,101.90,3545.35,f,t
14,91.65,1301.00,f,t
4,88.85,372.45,t,t
48,60.60,2985.25,f,f
3,25.30,77.75,t,t
8,65.50,564.35,f,f
1,95.45,95.45,f,t
67,19.95,1311.75,f,f
13,91.10,1135.70,f,t
45,54.15,2319.80,f,t
49,74.60,3720.35,f,f
52,94.60,5025.80,f,f
63,81.15,5224.50,f,f
68,89.05,6185.80,f,f
31,49.20,1498.55,f,f
64,19.45,1208.60,f,f
62,104.30,6613.65,f,f
1,69.70,69.70,f,t
6,89.50,573.30,f,t
21,86.05,1818.90,f,f
72,25.20,1787.35,f,f
32,35.15,1051.05,f,f
71,99.65,7181.25,t,f
34,105.35,3688.60,f,f
3,35.15,99.75,f,t
12,73.75,871.40,f,t
8,101.35,780.50,t,t
35,24.30,821.60,f,f
3,80.70,239.45,f,f
3,89.85,244.45,f,f
53,61.10,3357.90,f,f
4,29.05,129.60,f,f
48,99.70,4977.20,f,f
6,55.90,365.35,f,t
3,105.90,334.65,t,t
54,46.00,2424.05,f,f
1,43.95,43.95,f,t
62,80.40,4981.15,f,f
22,100.05,2090.25,f,f
1,45.10,45.10,f,t
51,94.00,4905.75,t,f
30,68.95,2038.70,f,f
56,68.45,4014.00,t,f
35,69.00,2441.70,f,f
64,43.85,2751.00,t,f
30,44.50,1307.80,f,f
25,18.70,383.65,f,f
41,70.25,2868.05,f,t
9,55.35,449.75,f,t
1,53.55,53.55,f,f
70,114.60,7882.50,f,f
57,20.10,1087.70,f,f
9,85.50,791.70,f,f
69,108.75,7493.05,f,f
43,103.00,4414.30,t,t
72,97.85,6841.30,f,f
44,19.55,819.95,f,f
72,84.05,6052.25,f,f
33,103.75,3361.05,f,t
54,89.40,4869.50,f,f
27,19.70,509.30,f,f
54,79.85,4308.25,f,f
3,74.45,221.10,f,f
53,74.10,3833.95,f,f
1,69.35,69.35,f,t
15,18.80,294.95,f,f
56,73.85,4092.85,f,t
5,64.40,316.90,f,f
48,55.80,2651.20,f,f
25,20.05,471.70,f,f
3,75.15,216.75,f,t
58,99.15,5720.95,f,f
10,56.75,503.25,f,f
1,69.60,69.60,f,t
71,104.15,7365.30,f,f
65,110.80,7245.90,f,f
5,80.15,385.00,f,t
28,35.75,961.40,f,f
67,69.90,4615.90,f,f
35,89.20,3251.30,f,f
72,55.65,3880.05,f,f
61,50.70,3088.75,f,f
68,20.00,1396.00,t,f
1,30.50,30.50,f,t
3,19.10,53.05,f,f
70,98.30,6859.50,f,t
48,45.55,2108.35,f,f
68,101.05,6770.50,f,f
47,103.70,4730.60,f,f
32,36.25,1151.05,f,f
5,49.40,232.55,f,f
49,19.90,1022.60,f,f
48,107.40,5121.30,f,t
13,82.00,1127.20,t,t
15,19.80,309.40,f,f
12,45.05,523.10,f,f
67,64.55,4250.10,t,f
9,86.25,770.50,f,f
13,19.75,246.70,f,f
38,89.10,3342.00,f,f
42,95.55,3930.60,t,f
24,75.40,1747.85,f,t
27,101.25,2754.45,t,t
9,102.60,897.75,f,f
49,56.30,2780.60,f,f
61,94.20,5895.45,t,f
50,43.05,2208.05,f,f
25,89.50,2196.15,t,t
22,74.40,1692.60,t,t
1,20.50,20.50,f,t
4,74.35,265.35,f,t
18,99.75,1836.25,t,t
56,111.95,6418.90,t,t
53,94.00,4871.45,t,f
51,98.85,4947.55,f,f
24,64.35,1558.65,f,f
62,72.00,4284.20,f,f
24,49.70,1218.25,f,f
70,80.70,5617.95,f,f
1,24.20,24.20,f,f
16,39.00,679.85,t,t
8,65.45,554.45,f,f
72,74.35,5237.40,f,f
23,83.20,2032.30,f,f
31,25.00,789.20,f,f
37,40.20,1525.35,f,f
30,94.10,2804.45,f,t
35,108.35,3726.15,t,f
23,69.50,1652.10,f,f
20,76.00,1588.75,f,f
36,93.60,3366.05,f,f
8,95.65,778.10,f,t
71,100.55,7113.75,f,f
50,88.05,4367.35,t,t
43,24.45,993.15,f,f
57,89.55,5012.35,f,f
41,66.50,2728.60,f,t
27,76.10,2093.40,f,f
13,80.50,1011.80,f,f
3,35.45,106.85,f,t
67,20.55,1343.40,f,f
3,49.90,130.10,f,t
64,105.40,6794.75,f,f
26,35.75,1022.50,f,f
38,95.10,3691.20,f,f
23,19.30,486.20,f,f
40,104.50,4036.85,f,t
72,63.10,4685.55,t,f
3,75.05,256.25,t,t
23,81.00,1917.10,f,t
1,74.45,74.45,t,t
4,60.40,272.15,f,t
62,84.95,5150.55,f,f
40,93.40,3756.40,f,f
41,89.20,3645.75,f,f
34,85.20,2874.45,t,f
1,49.95,49.95,f,f
51,20.65,1020.75,f,f
1,70.65,70.65,f,t
39,20.15,826.00,f,f
12,19.20,239.00,f,f
12,59.80,727.80,f,t
72,104.95,7544.30,f,f
63,103.50,6479.40,t,f
44,84.80,3626.35,f,f
18,95.05,1679.40,f,f
9,44.20,403.35,f,t
13,73.35,931.55,f,f
68,64.10,4326.25,f,f
6,44.40,263.05,t,f
2,20.05,39.25,f,f
55,60.00,3316.10,t,f
1,75.75,75.75,t,t
38,69.50,2625.25,f,f
67,102.95,6886.25,f,t
19,78.70,1495.10,f,f
12,60.65,743.30,f,f
72,21.15,1419.40,f,f
24,84.80,1990.50,f,f
72,103.20,7362.90,f,f
11,29.60,346.45,f,f
4,74.40,306.60,t,t
66,105.65,6844.50,f,f
